id,Match,Team Innings,Batting Position,Batsman Name,o/n,Runs,Balls,4s,6s,Strike Rate,Winner,VictoryMargin,Ground
ODI # 4689,South Africa Vs New Zealand,South Africa,1,Hashim Amla,o,10,14,2,0,71.42,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,South Africa,2,Quinton de Kock,o,14,17,2,0,82.35,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,South Africa,3,Faf du Plessis,o,82,107,7,1,76.63,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,South Africa,4,Rilee Rossouw,o,39,53,2,1,73.58,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,South Africa,5,AB de Villiers,n,65,45,8,1,144.44,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,South Africa,6,David Miller,o,49,18,6,3,272.22,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,South Africa,7,Jean-Paul Duminy,n,8,4,1,0,200.00,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,1,Martin Guptill,o,34,38,3,1,89.47,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,2,Brendon McCullum,o,59,26,8,4,226.92,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,3,Kane Williamson,o,6,11,1,0,54.54,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,4,Ross Taylor,o,30,39,4,0,76.92,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,5,Grant Elliott,n,84,73,7,3,115.06,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,6,Corey Anderson,o,58,57,6,2,101.75,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,7,Luke Ronchi,o,8,7,1,0,114.28,South Africa,190 runs,Pune
ODI # 4689,South Africa Vs New Zealand,New Zealand,8,Daniel Vettori,n,7,6,1,0,116.66,South Africa,190 runs,Pune
ODI # 4170,New Zealand Vs West Indies,New Zealand,1,Martin Guptill,n,237,163,24,11,145.39,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,New Zealand,2,Brendon McCullum,o,12,8,1,1,150.00,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,New Zealand,3,Kane Williamson,o,33,35,5,0,94.28,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,New Zealand,4,Ross Taylor,o,42,61,2,0,68.85,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,New Zealand,5,Corey Anderson,o,15,16,1,1,93.75,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,New Zealand,6,Grant Elliott,o,27,11,2,2,245.45,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,New Zealand,7,Luke Ronchi,o,9,5,2,0,180.00,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,New Zealand,8,Daniel Vettori,n,8,2,2,0,400.00,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,1,Chris Gayle,o,61,33,2,8,184.84,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,2,Johnson Charles,o,3,6,0,0,50.00,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,3,Lendl Simmons,o,12,17,1,1,70.58,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,4,Marlon Samuels,o,27,15,3,1,180.00,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,5,Denesh Ramdin,o,0,4,0,0,0.00,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,6,Jonathan Carter,o,32,39,4,1,82.05,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,7,Daren Sammy,o,27,16,3,1,168.75,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,8,Andre Russell,o,20,11,1,2,181.81,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,9,Jason Holder,o,42,26,5,2,161.53,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,10,Jerome Taylor,o,11,12,2,0,91.66,New Zealand,5 runs,Manchester
ODI # 4170,New Zealand Vs West Indies,West Indies,11,Sulieman Benn,n,9,4,2,0,225.00,New Zealand,5 runs,Manchester
ODI # 4675,Pakistan Vs Australia,Pakistan,1,Ahmed Shehzad,o,5,13,0,0,38.46,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,2,Sarfaraz Ahmed,o,10,16,1,0,62.50,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,3,Haris Sohail,o,41,57,4,0,71.92,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,4,Misbah-ul-Haq,o,34,59,1,2,57.62,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,5,Umar Akmal,o,20,25,2,0,80.00,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,6,Sohaib Maqsood,o,29,44,1,0,65.90,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,7,Shahid Afridi,o,23,15,3,1,153.33,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,8,Wahab Riaz,o,16,22,2,0,72.72,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,9,Ehsan Adil,o,15,22,1,0,68.18,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,10,Sohail Khan,o,4,5,0,0,80.00,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Pakistan,11,Rahat Ali,n,6,21,0,0,28.57,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Australia,1,David Warner,o,24,23,3,0,104.34,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Australia,2,Aaron Finch,o,2,5,0,0,40.00,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Australia,3,Steven Smith,o,65,69,7,0,94.20,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Australia,4,Michael Clarke,o,8,11,0,0,72.72,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Australia,5,Shane Watson,n,64,66,7,1,96.96,Australia,62 runs,Bengaluru
ODI # 4675,Pakistan Vs Australia,Australia,6,Glenn Maxwell,n,44,29,5,2,151.72,Australia,62 runs,Bengaluru
ODI # 4674,India Vs Bangladesh,India,1,Rohit Sharma,o,137,126,14,3,108.73,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,India,2,Shikhar Dhawan,o,30,50,3,0,60.00,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,India,3,Virat Kohli,o,3,8,0,0,37.50,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,India,4,Ajinkya Rahane,o,19,37,1,0,51.35,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,India,5,Suresh Raina,o,65,57,7,1,114.03,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,India,6,MS Dhoni,o,6,11,0,0,54.54,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,India,7,Ravindra Jadeja,n,23,10,4,0,230.00,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,India,8,Ravichandran Ashwin,n,3,3,0,0,100.00,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,1,Tamim Iqbal,o,25,25,4,0,100.00,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,2,Imrul Kayes,o,5,14,0,0,35.71,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,3,Soumya Sarkar,o,29,43,3,1,67.44,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,4,Mahmudullah,o,21,31,2,0,67.74,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,5,Shakib Al Hasan,o,10,34,0,0,29.41,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,6,Mushfiqur Rahim,o,27,43,2,0,62.79,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,7,Sabbir Rahman,o,30,40,2,0,75.00,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,8,Nasir Hossain,o,35,34,6,0,102.94,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,9,Mashrafe Mortaza,o,1,3,0,0,33.33,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,10,Rubel Hossain,o,0,3,0,0,0.00,India,7 wickets,Pune
ODI # 4674,India Vs Bangladesh,Bangladesh,11,Taskin Ahmed,n,0,0,0,0,-,India,7 wickets,Pune
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,1,Kusal Perera,o,3,10,0,0,30.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,2,Tillakaratne Dilshan,o,0,7,0,0,0.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,3,Kumar Sangakkara,o,45,96,3,0,46.87,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,4,Lahiru Thirimanne,o,41,48,5,0,85.41,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,5,Mahela Jayawardene,o,4,16,0,0,25.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,6,Angelo Mathews,o,19,32,1,0,59.37,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,7,Thisara Perera,o,0,3,0,0,0.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,8,Nuwan Kulasekara,o,1,2,0,0,50.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,9,Tharindu Kaushal,o,0,1,0,0,0.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,10,Dushmantha Chameera,n,2,5,0,0,40.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,Sri Lanka,11,Lasith Malinga,o,3,6,0,0,50.00,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,1,Hashim Amla,o,16,23,1,0,69.56,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,2,Quinton de Kock,n,78,57,12,0,136.84,South Africa,102 runs,Delhi
ODI # 4661,Sri Lanka Vs South Africa,South Africa,3,Faf du Plessis,n,21,31,0,0,67.74,South Africa,102 runs,Delhi
ODI # 3639,Ireland Vs Pakistan,Ireland,1,William Porterfield,o,107,131,11,1,81.67,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,2,Paul Stirling,o,3,8,0,0,37.50,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,3,Ed Joyce,o,11,18,1,0,61.11,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,4,Niall O'Brien,o,12,10,2,0,120.00,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,5,Andy Balbirnie,o,18,36,0,0,50.00,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,6,Gary Wilson,o,29,38,2,0,76.31,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,7,Kevin O'Brien,o,8,16,1,0,50.00,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,8,Stuart Thompson,o,12,15,1,0,80.00,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,9,John Mooney,o,13,19,1,0,68.42,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,10,George Dockrell,o,11,8,0,1,137.50,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Ireland,11,Alex Cusack,n,1,1,0,0,100.00,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Pakistan,1,Ahmed Shehzad,o,63,71,7,0,88.73,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Pakistan,2,Sarfaraz Ahmed,n,101,124,6,0,81.45,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Pakistan,3,Haris Sohail,o,3,7,0,0,42.85,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Pakistan,4,Misbah-ul-Haq,o,39,46,3,2,84.78,Pakistan,7 wickets,Adelaide
ODI # 3639,Ireland Vs Pakistan,Pakistan,5,Umar Akmal,n,20,29,4,0,68.96,Pakistan,7 wickets,Adelaide
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,1,Amjad Ali,o,5,19,0,0,26.31,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,2,Andri Berenger,o,7,7,1,0,100.00,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,3,Krishna Chandran,o,0,6,0,0,0.00,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,4,Khurram Khan,o,5,5,1,0,100.00,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,5,Shaiman Anwar,o,2,6,0,0,33.33,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,6,Swapnil Patil,o,6,20,0,0,30.00,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,7,Amjad Javed,o,56,99,7,1,56.56,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,8,Nasir Aziz,o,60,86,8,0,69.76,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,9,Mohammad Naveed,o,14,9,1,1,155.55,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,10,Mohammad Tauqir,o,2,19,0,0,10.52,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,U.A.E.,11,Manjula Guruge,n,4,10,0,0,40.00,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,West Indies,1,Dwayne Smith,o,15,9,1,1,166.66,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,West Indies,2,Johnson Charles,o,55,40,9,2,137.50,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,West Indies,3,Marlon Samuels,o,9,18,1,0,50.00,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,West Indies,4,Jonathan Carter,n,50,58,5,0,86.20,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,West Indies,5,Andre Russell,o,7,8,0,1,87.50,West Indies,6 wickets,Napier
ODI # 3638,U.A.E. Vs West Indies,West Indies,6,Denesh Ramdin,n,33,50,2,0,66.00,West Indies,6 wickets,Napier
ODI # 3637,Scotland Vs Australia,Scotland,1,Kyle Coetzer,o,0,11,0,0,0.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,2,Calum MacLeod,o,22,19,5,0,115.78,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,3,Matt Machan,o,40,35,6,0,114.28,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,4,Preston Mommsen,o,0,2,0,0,0.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,5,Freddie Coleman,o,0,7,0,0,0.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,6,Richie Berrington,o,1,6,0,0,16.66,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,7,Matthew Cross,o,9,20,2,0,45.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,8,Josh Davey,o,26,35,4,0,74.28,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,9,Rob Taylor,o,0,6,0,0,0.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,10,Michael Leask,n,23,11,4,0,209.09,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Scotland,11,Iain Wardlaw,o,0,2,0,0,0.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Australia,1,Michael Clarke,o,47,47,7,2,100.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Australia,2,Aaron Finch,o,20,10,3,1,200.00,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Australia,3,Shane Watson,o,24,23,4,0,104.34,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Australia,4,James Faulkner,n,16,6,2,1,266.66,Australia,7 wickets,Hobart
ODI # 3637,Scotland Vs Australia,Australia,5,David Warner,n,21,6,2,2,350.00,Australia,7 wickets,Hobart
ODI # 3636,Zimbabwe Vs India,Zimbabwe,1,Chamu Chibhabha,o,7,16,1,0,43.75,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,2,Hamilton Masakadza,o,2,8,0,0,25.00,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,3,Solomon Mire,o,9,22,1,0,40.90,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,4,Brendan Taylor,o,138,110,15,5,125.45,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,5,Sean Williams,o,50,57,3,3,87.71,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,6,Craig Ervine,o,27,41,1,1,65.85,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,7,Sikandar Raza,o,28,15,1,3,186.66,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,8,Regis Chakabva,o,10,13,0,0,76.92,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,9,Tinashe Panyangara,o,6,6,1,0,100.00,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,10,Tawanda Mupariwa,n,1,2,0,0,50.00,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,Zimbabwe,11,Tendai Chatara,o,0,3,0,0,0.00,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,India,1,Rohit Sharma,o,16,21,2,0,76.19,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,India,2,Shikhar Dhawan,o,4,20,1,0,20.00,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,India,3,Virat Kohli,o,38,48,4,0,79.16,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,India,4,Ajinkya Rahane,o,19,24,3,0,79.16,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,India,5,Suresh Raina,n,110,104,9,4,105.76,India,6 wickets,Auckland
ODI # 3636,Zimbabwe Vs India,India,6,MS Dhoni,n,85,76,8,2,111.84,India,6 wickets,Auckland
ODI # 4670,Afghanistan Vs England,Afghanistan,1,Javed Ahmadi,o,7,15,0,0,46.66,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,2,Nawroz Mangal,o,4,28,0,0,14.28,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,3,Afsar Zazai,o,6,14,0,0,42.85,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,4,Nasir Jamal,o,17,52,2,0,32.69,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,5,Samiullah Shinwari,o,7,11,1,0,63.63,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,6,Shafiqullah,o,30,64,1,0,46.87,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,7,Mohammad Nabi,o,16,17,1,1,94.11,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,8,Najibullah Zadran,n,12,15,2,0,80.00,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,Afghanistan,9,Hamid Hassan,n,0,2,0,0,0.00,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,England,1,Alex Hales,o,37,33,3,2,112.12,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,England,2,Ian Bell,n,52,56,6,0,92.85,Afghanistan,69 runs,Delhi
ODI # 4670,Afghanistan Vs England,England,3,James Taylor,n,8,20,0,0,40.00,Afghanistan,69 runs,Delhi
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,1,Tamim Iqbal,o,13,27,2,0,48.14,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,2,Imrul Kayes,o,2,19,0,0,10.52,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,3,Soumya Sarkar,o,51,58,7,0,87.93,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,4,Mahmudullah,n,128,123,12,3,104.06,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,5,Shakib Al Hasan,o,23,18,3,0,127.77,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,6,Mushfiqur Rahim,o,15,25,2,0,60.00,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,7,Sabbir Rahman,o,40,23,5,2,173.91,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,8,Nasir Hossain,o,11,7,0,1,157.14,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,Bangladesh,9,Rubel Hossain,n,0,0,0,0,-,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,1,Martin Guptill,o,105,100,11,2,105.00,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,2,Brendon McCullum,o,8,8,1,0,100.00,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,3,Kane Williamson,o,1,2,0,0,50.00,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,4,Ross Taylor,o,56,97,5,0,57.73,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,5,Grant Elliott,o,39,34,5,1,114.70,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,6,Corey Anderson,o,39,26,3,3,150.00,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,7,Luke Ronchi,o,9,10,2,0,90.00,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,8,Daniel Vettori,n,16,10,1,1,160.00,New Zealand,8 wickets,Chennai
ODI # 4668,Bangladesh Vs New Zealand,New Zealand,9,Tim Southee,n,12,6,1,1,200.00,New Zealand,8 wickets,Chennai
ODI # 3633,South Africa Vs U.A.E.,South Africa,1,Hashim Amla,o,12,16,3,0,75.00,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,South Africa,2,Quinton de Kock,o,26,45,2,0,57.77,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,South Africa,3,Rilee Rossouw,o,43,49,8,0,87.75,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,South Africa,4,AB de Villiers,o,99,82,6,4,120.73,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,South Africa,5,David Miller,o,49,48,2,0,102.08,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,South Africa,6,Jean-Paul Duminy,o,23,28,1,0,82.14,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,South Africa,7,Farhaan Behardien,n,64,31,5,3,206.45,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,South Africa,8,Vernon Philander,n,10,6,1,0,166.66,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,1,Amjad Ali,o,21,36,3,0,58.33,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,2,Andri Berenger,o,5,21,1,0,23.80,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,3,Khurram Khan,o,12,17,2,0,70.58,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,4,Shaiman Anwar,o,39,64,5,0,60.93,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,5,Swapnil Patil,n,57,100,5,0,57.00,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,6,Saqlain Haider,o,7,12,1,0,58.33,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,7,Amjad Javed,o,5,4,1,0,125.00,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,8,Mohammad Naveed,o,17,15,2,1,113.33,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,9,Mohammad Tauqir,o,3,16,0,0,18.75,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,10,Kamran Shazad,o,0,3,0,0,0.00,South Africa,146 runs,Wellington
ODI # 3633,South Africa Vs U.A.E.,U.A.E.,11,Fahad Alhashmi,n,-,-,-,-,-,South Africa,146 runs,Wellington
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,1,Lahiru Thirimanne,o,4,21,0,0,19.04,Sri Lanka,148 runs,Hobart
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,2,Tillakaratne Dilshan,o,104,99,10,1,105.05,Sri Lanka,148 runs,Hobart
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,3,Kumar Sangakkara,o,124,95,13,4,130.52,Sri Lanka,148 runs,Hobart
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,4,Mahela Jayawardene,o,2,6,0,0,33.33,Sri Lanka,148 runs,Hobart
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,5,Angelo Mathews,o,51,21,1,6,242.85,Sri Lanka,148 runs,Hobart
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,6,Kusal Perera,o,24,13,2,2,184.61,Sri Lanka,148 runs,Hobart
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,7,Thisara Perera,o,7,11,0,0,63.63,Sri Lanka,148 runs,Hobart
ODI # 3632,Sri Lanka Vs Scotland,Sri Lanka,8,Seekkuge Prasanna,o,3,5,0,0,60.00,Sri Lanka,148 runs,Hobart
